Bandwidth_GB_Year,MonthlyCharge,Age,Outage_sec_perweek,Income,Population,Churn,Techie,TechSupport,InternetService_DSL,InternetService_Fiber Optic,InternetService_None,Area_Rural,Area_Suburban,Area_Urban,Contract_Month-to-month,Contract_One year,Contract_Two Year
5390.230602,200.1465,35,10.76049,63016.28,7633,0,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1972.725118,232.622804,79,3.602721856,75276.52,8778,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1463.186559,232.6378,70,10.03504,26894.86,37358,1,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1654.594685,159.965,32,10.04509,27492.15,823,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2467.669888,127.473844,42,6.413780429,21084.49,1716,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5208.893265,132.5127,52,11.92776,41490.64,12181,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
717.4300821,114.972827,74,6.261594795,48623.32,7842,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6426.687397,255.1198,30,7.733155,26139.47,125,1,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
6061.485299,147.4421,22,15.04329,8977.52,4988,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5053.249434,275.1198,72,13.68737,36886.47,68,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6632.42053,154.9618,19,6.086425,76525.77,1564,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6018.341413,222.65,39,9.754194,18813.32,412,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1839.162665,197.4702,37,13.15586,69988.77,23761,0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
271.4934362,149.948316,83,8.147416533,40074.19,11352,1,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5932.37794,255.1372,20,12.43508,25167.86,4083,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
380.7812664,130.0064,66,7.319997,9423.78,1345,1,0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1413.736327,230.1051,18,7.731174,28911.74,61,1,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1088.89675,184.961033,55,2.292587755,16337.64,14534,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5583.899513,235.1417,38,10.522,25125.45,23,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
971.0087147,127.4586,46,8.918474,37838.55,51447,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
5820.96516,194.9581,65,13.13879,8935.81,23370,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5857.181194,139.9349,50,8.652966,17036.62,2716,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6538.750068,174.9699,30,13.04428,76930.11,5256,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
625.201163,152.4884,77,7.338118,1143.18,25339,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1210.450532,157.483594,36,16.60350748,25598.66,1125,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5598.578895,137.4686,61,12.81844,34411.1,136,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5748.631133,172.4624,78,11.41985,62884.22,18391,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5315.375131,192.4404,45,8.967487,17231.33,1649,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
919.239022,144.9607,89,5.723715,11722.42,2779,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1197.080651,129.977753,61,11.70304454,18684.74,321,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
4361.243355,157.4836,25,13.72727,12097.74,20435,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1396.347808,187.609354,24,11.06173556,26942.28,171,1,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1318.882817,235.1417,31,9.622636,34132.82,2408,1,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5312.129835,142.4689,60,13.33737,111892.6,2146,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3432.332098,137.4872,75,12.01013,71117.01,18532,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
6564.863417,194.9525,79,13.50438,21406.95,6100,0,1,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4555.47419,175.1331,19,11.80935,71151.05,10836,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
6093.076557,179.9476,51,11.75222,8361.24,8689,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4828.989251,152.5104,44,13.43953,46676.54,802,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6516.704569,262.6106,48,5.251395,28836.94,624,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6857.525674,222.6281,53,9.129946,15125.59,2848,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5753.65882,214.9663,51,14.55919,42934.29,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1652.589596,142.4827,26,7.090931,16592.25,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
4744.535154,172.4742,33,10.82867,43343.9,12390,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5915.392765,107.482,41,10.03289,11825.53,1300,0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
757.4450596,127.4586,56,10.47542,36679.13,1519,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
6557.961131,162.4538,64,10.59251,99108.6,3410,0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5493.9737,182.4433,66,14.63487,21122.58,18216,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6209.831863,152.4624,76,9.222467,6798.07,26719,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1114.048401,235.1591,42,10.17097,47463.53,0,1,0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5341.417352,159.9512,42,4.86844,33436.51,3299,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
779.2981636,164.9889,76,11.00436,18493.95,37035,1,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
4491.178233,157.4836,87,12.66209,52838.06,437,0,1,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1104.049328,252.6378,70,12.00434,43579.88,19706,1,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4839.828588,174.9768,35,3.090771,1772.89,22553,0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
711.8524934,149.9928,56,10.12576,25996.36,1070,0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
951.886985,202.443347,70,2.120350511,122957.19,3199,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5568.279974,140.0049,60,8.43066,46582.29,24118,0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
767.8506996,149.948316,65,9.604665557,59990.91,30672,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5669.10693,172.4404,29,8.06448,16759.04,1400,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1407.105672,154.9618,57,12.36764,25220.46,2674,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1060.077964,129.9621,72,10.49797,18955.08,14850,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5849.296401,127.4738,37,9.865503,25922.49,22052,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
834.0925038,159.9942,84,12.25739,4566.8,3368,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1851.152977,172.470522,30,11.06209104,116888.77,1167,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
570.1301629,159.965008,28,9.417040882,18410.16,30,1,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1050.342085,172.4624,25,16.64511,13744.26,25597,1,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
4751.67301,107.4806,80,7.77294,69312.38,810,0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1024.582571,162.471255,56,8.350691799,3381.33,4731,0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5899.937578,200.1323,32,6.970213,109866.0,39440,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5435.713342,152.4579,85,11.14911,32076.56,1405,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
6111.281156,147.4783,58,12.12826,24040.95,18015,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6115.858738,210.138,74,11.46896,69230.08,121,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1998.877156,270.160419,86,7.420757697,29315.24,725,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
694.3512691,104.9629,54,5.57797,64945.46,23402,1,1,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
5964.647059,117.4858,73,9.481238,9228.24,352,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
715.7384607,240.114868,66,8.856522955,24805.02,505,1,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1473.485303,210.1518,62,12.46778,24908.78,41053,1,0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
985.0943424,192.470522,64,10.69315843,168097.1,2476,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5346.463188,182.4538,35,8.457924,11581.26,55737,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
6689.478561,257.6513,31,14.55526,34919.68,15,1,1,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1900.983013,257.6375,21,11.47009,94836.83,1075,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4527.054831,114.9509,33,7.027825,8573.56,128,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
419.4107069,157.4698,55,11.63888,34844.99,3757,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
6565.394972,144.9889,44,12.69031,32495.96,2698,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
785.7678294,127.475,57,10.60544,6707.83,725,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1885.551581,149.9621,47,9.254731,41971.12,2119,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1251.894626,174.9699,78,6.946114,14825.22,29213,1,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
529.9370637,150.020764,86,12.20196178,25428.86,1792,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1560.396967,267.6647,79,7.401076,40869.93,2181,1,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5731.573712,139.9678,36,8.460713,68930.4,35799,0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1070.918591,104.9643,44,12.19131,13836.46,1389,0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5964.398265,182.4608,29,7.638651,33140.57,10728,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2072.694492,192.440432,68,13.31601627,49252.56,6464,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4969.32191,139.9568,24,12.18643,36091.7,30697,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2281.632997,149.9447,32,6.965079,67354.4,865,1,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
893.9429985,182.497,24,10.4704,30034.37,17058,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
584.4226607,169.974105,74,7.92642809,87428.18,796,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2150.01852,159.9349,26,7.484153,14345.87,14802,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3232.873635,277.6375,25,9.521566,22823.11,915,1,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
4200.226885,192.4404,59,11.5167,63841.07,7,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4402.52349,162.4827,41,10.83099,29921.91,12,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1014.854462,144.960655,31,10.94680764,12061.92,2494,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5486.682465,159.9805,44,6.470752,46926.44,4709,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1420.771651,255.155493,71,6.444558317,55840.35,4243,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
645.1788133,95.00571,21,11.25133,5853.02,956,0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2157.669912,220.1185,32,7.390473,25712.78,2421,0,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4522.06926,104.9629,80,6.515515,28826.4,8332,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
301.5746797,79.97886,58,8.128102,61541.53,6060,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
5089.775857,169.9447,86,10.87855,26267.67,27899,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1470.429882,255.1417,20,10.83271,54664.15,3423,1,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2435.584022,127.4738,71,10.30866,94629.64,52,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4941.36404,134.9801,48,15.89345,13948.3,25134,0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
6519.352992,172.4404,53,10.7891,61082.05,468,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5770.387227,154.9919,46,13.44264,59865.13,49630,0,1,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3997.551698,107.4806,59,11.82742,82843.73,1128,0,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
4796.464221,134.9509,75,9.804896,32340.98,46418,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1448.715638,114.9658,82,4.261131,58077.49,42059,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1523.207235,265.147,43,6.139202,31221.21,4175,1,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1527.978319,147.4564,55,8.854371,79125.31,231,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4882.901543,124.9643,64,11.16856,83910.59,6638,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1233.62831,162.467607,18,10.3803815,27405.08,14026,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6466.569641,222.6143,38,8.998522,11182.43,389,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1139.673714,149.9707,77,4.170516,11548.26,214,0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
682.9871863,147.460067,23,13.42263904,13194.33,671,1,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
6109.236207,104.9629,49,10.63472,37658.41,9910,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
941.2227255,179.9656,87,12.83596,21790.0,518,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
906.5332012,139.9349,71,10.3617,5846.29,885,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4974.094369,164.9889,48,11.41157,10878.07,11455,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2097.707886,172.4885,55,13.15703,10315.72,9076,1,1,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
594.5451059,210.12704,89,13.25327303,71934.85,26086,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1404.435534,197.472533,89,4.978546291,31600.92,1135,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5684.731048,200.1323,45,10.83305,23308.57,14055,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2563.027756,164.9853,46,7.545931,12531.29,1227,1,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2692.885423,200.165175,42,12.84779981,27380.15,5100,1,0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1803.917571,267.642733,61,10.4523599,72129.01,30781,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6189.656421,127.4421,64,10.20337,66710.72,21829,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5276.417702,79.97886,34,14.5605,19593.73,23381,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
910.9230162,225.178625,88,17.96334654,14910.5,8013,1,0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
5562.080707,142.4827,65,12.57676,85566.49,5442,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
520.0280011,149.9598,28,3.681734,18911.92,18518,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2009.785388,152.4441,23,12.18052,40368.33,39698,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6110.01152,255.1555,19,8.347242,26249.7,578,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
676.0809142,105.010962,26,11.72865495,13057.66,5596,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
5590.939054,149.9447,37,10.05372,52076.3,870,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4834.33256,195.0062,88,16.47135,26458.72,121,0,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
768.0341067,194.976769,48,7.436719685,36901.24,1278,1,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
248.179366,147.442069,88,9.55444436,46988.4,868,1,1,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4395.875018,94.97283,52,12.88705,37615.99,43209,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
950.0977853,255.1555,59,7.607505,57982.69,619,1,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5367.181608,169.9447,41,7.746416,67694.49,61860,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1253.523378,262.610632,35,8.940681932,89752.5,12439,1,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5655.286153,162.497,48,10.04811,63248.45,95,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1186.8504,174.991,24,11.94896,38136.49,183,1,0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
756.2815791,142.485486,28,9.306097105,1443.16,15822,0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1745.25049,220.1615,51,8.974674,24376.36,34315,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1179.636227,127.4958,67,8.386358,50160.82,2191,1,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
704.9286558,169.9447,48,9.217675,39855.47,1066,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1771.472597,204.961033,27,10.66015784,38864.57,683,1,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
4995.383757,152.4624,48,8.573587,2627.52,3599,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
441.5863902,169.992756,51,6.780313334,67100.14,3738,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1440.784345,179.965581,43,5.34790696,15660.93,13568,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5249.968921,235.1555,54,5.077546,54835.61,51447,1,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
4502.462771,125.0073,32,6.172615,36339.45,9026,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
754.4414431,139.979239,41,9.957228621,20412.53,649,0,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
679.9648888,204.9797,23,10.97771,21183.28,21141,1,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
717.4865643,104.9629,54,8.215309,10879.84,2544,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4865.052135,137.4686,56,10.26236,57552.49,39043,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1097.407168,162.4653,57,5.257295,46339.12,32901,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1222.622089,149.944668,20,10.99604139,147436.94,2090,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2454.262177,175.133074,41,12.79582565,20429.65,35414,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
4193.703815,172.4555,46,13.87773,12929.43,3431,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
6322.625755,204.9634,47,14.00312,54508.92,9725,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1259.0664,162.4608,28,5.275573,34538.89,483,1,1,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5403.036108,194.9882,36,9.056021,44501.99,206,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1161.766944,232.6415,36,5.676999,21092.07,8684,1,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
618.5873585,182.4608,21,12.78207,5436.21,1783,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1284.442486,207.475448,57,9.759360165,29976.15,2816,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
722.0796766,192.4567,72,12.42693,8803.4,35373,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1782.043347,127.4421,20,9.12824,15200.71,4277,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5874.695874,182.4676,80,7.080619,25945.22,16305,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5759.875218,177.4945,24,7.513493,22328.75,340,0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5504.260765,149.9928,28,13.14201,41695.97,20021,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6246.215724,92.45514,42,8.484285,29552.09,265,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1811.884356,179.9656,22,12.38127,901.21,4879,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1197.180331,167.456419,20,12.1663565,76136.04,109,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
945.8621325,172.510442,56,8.6681168,6479.72,85,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5027.584509,210.1051,54,12.75083,9384.69,827,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1942.452213,190.173699,61,18.30717385,67021.35,18389,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
4430.367889,242.6326,78,12.88716,51371.19,693,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5824.726674,184.961,19,8.103675,78882.46,7532,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
937.6860638,245.174977,87,10.35922638,11565.2,6289,1,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
6071.213666,165.0113,61,11.44113,4108.64,437,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
7158.98153,202.65,22,7.86736,22023.11,10274,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
494.5000388,130.0244,75,3.429724,24538.69,38733,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4643.404934,144.9607,24,9.632954,50542.54,304,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
732.5653824,159.983,62,15.78884,81116.37,33420,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1119.402193,169.9741,79,10.19629,40279.05,10450,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4478.070702,119.9568,42,11.08114,32929.09,584,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
6135.261321,210.1563,25,7.40371,41467.56,710,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
6376.639792,210.1051,66,10.06837,36172.9,382,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5611.622091,187.656,84,14.03612,39086.8,3108,0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
5534.496573,139.9512,66,9.285369,15801.36,10025,0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1400.209666,139.9816,46,10.44859,38257.1,5020,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
