Tenure,Bandwidth_GB_Year,MonthlyCharge,Age,Outage_sec_perweek,Income,Population,Churn,Techie,TechSupport,InternetService_DSL,InternetService_Fiber Optic,InternetService_None,Area_Rural,Area_Suburban,Area_Urban,Contract_Month-to-month,Contract_One year,Contract_Two Year
61.53705,5841.516274,149.9447,27,10.22828,13080.72,1458,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
68.33092,5775.455429,159.9875,41,9.439823,26235.49,11346,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
68.87727,6139.778068,184.9785,33,12.48501,20782.65,708,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
67.20609,6350.509594,127.4601,57,3.788229,12457.29,80264,0,1,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
56.53318,5490.285527,255.1555,21,10.043,11464.09,10246,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
63.67919,5831.318891,127.4601,27,10.87256,103510.7,17713,0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
71.65389,6745.232916,129.9621,27,6.897334,79197.42,57306,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
44.55455,3998.697285,162.4827,84,7.132554,105193.1,10238,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
47.98288,4143.62851,157.4836,57,11.0201,64728.95,2033,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
56.37649,5088.824488,104.9643,58,6.752764,12883.78,373,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
66.98487,6234.269377,94.97283,36,6.408361,17563.99,7398,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
50.56974,4729.989422,222.6609,84,8.819698,80205.9,7292,0,1,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
65.9038,5840.003407,182.4538,35,11.27068,42964.38,983,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
60.36546,5799.053123,142.4713,58,7.852913,15095.8,16902,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
51.34296,4965.237046,232.6228,46,7.334084,53833.45,38363,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
62.83833,6066.459973,222.6281,89,11.93019,19533.69,40385,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
58.52876,5045.986552,184.967,88,6.575864,18474.89,235,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
56.01033,5190.911924,162.5119,38,10.10174,78123.58,1773,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
70.67111,6557.61015,210.1518,37,7.883046,28045.78,50,0,1,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
70.98518,6651.677415,277.6375,27,13.1963,19293.1,11601,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
62.54758,5640.487005,220.1185,51,5.76336,7391.15,7154,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
70.80297,5991.463291,125.0073,48,10.78801,30546.19,232,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
45.50676,4206.724875,139.9512,79,6.080936,8271.97,8381,0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
58.79896,5547.293219,235.1591,49,14.35567,18556.35,2990,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
62.58644,5372.192462,182.4538,76,9.94047,50491.3,5234,0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
68.14401,6386.315071,159.9794,41,8.351139,644.32,4024,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
67.85251,6172.3134,129.9621,83,11.01585,11150.32,29743,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
61.20259,6031.527231,187.4673,23,11.59313,38682.52,5168,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
62.39033,5349.364775,202.4433,85,8.171958,33436.08,2123,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
66.57674,6217.615271,204.9496,36,8.634494,57023.3,1352,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
56.97688,5154.285324,192.4705,41,14.78012,95657.24,1026,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
66.28837,6022.470272,210.138,71,8.496571,14975.47,3757,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
65.1302,6468.116177,197.484,53,10.40664,36196.63,9909,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
63.08784,5485.07682,152.4952,82,7.329087,35180.11,902,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
68.6808,5729.606483,114.9838,82,8.680968,58102.4,191,0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
62.43544,5823.280926,184.9496,85,12.51371,51126.59,1808,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
44.16108,3984.440452,175.0211,83,13.7907,89224.24,31318,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
45.82823,4165.246664,214.9663,77,9.499777,50595.25,1874,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
65.38502,5546.205773,192.4885,69,6.93877,52745.63,1110,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
47.67411,4088.474484,127.4958,42,8.250739,18640.62,873,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
69.80788,6548.654854,277.6375,29,12.37749,27890.61,338,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
56.73689,5006.557282,149.9621,49,6.536395,14235.87,1141,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
51.63534,4769.420216,207.6094,57,11.68326,20757.95,2385,0,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
70.16722,6377.495823,159.9476,82,10.21293,66851.03,1325,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
65.68601,5779.189603,107.4806,29,7.924814,20544.64,105,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
50.24709,4216.911911,112.4551,37,12.06772,80501.9,434,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
63.97947,6246.190895,190.127,31,7.784659,28218.54,85,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
71.25102,6515.85714,172.4579,27,6.20201,26644.15,2029,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
71.56158,6243.772617,164.9889,57,10.34133,60163.56,7154,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
54.03406,5135.275111,127.4738,48,14.17634,84378.57,3068,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
56.7422,4881.833739,147.4421,64,10.06866,22293.87,1073,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
62.47951,5422.798976,175.0211,77,10.72776,56567.94,831,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
60.20609,5379.896069,92.45514,73,12.85453,14325.51,27211,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
46.00587,4187.61619,137.4684,31,8.939435,30533.21,1389,0,1,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
62.8196,5593.760801,172.4848,88,10.06248,123206.3,3842,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
55.17028,4964.396722,222.6362,77,2.304655,4007.53,0,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
51.06149,5144.987347,164.9785,33,12.12014,19016.55,4286,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
57.59524,5899.937578,200.1323,32,6.970213,109866.0,39440,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
57.87341,5655.25061,220.1149,72,8.868794,33920.51,5467,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
60.43351,5976.368221,202.65,65,6.221255,17286.64,6233,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
70.37667,6179.8226,210.127,85,4.900186,15771.28,66053,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
42.94126,4345.808076,255.1555,21,10.34686,12166.43,13489,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
67.13541,6684.346075,225.1457,64,16.06426,26295.5,8652,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
66.86003,6572.882898,235.1417,36,10.50405,30011.53,3594,0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
65.33266,6192.141187,172.4705,50,7.434418,41169.83,2421,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
53.5771,4751.270751,137.4616,44,9.609746,3345.65,1616,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
45.16619,4680.021701,212.6415,76,9.054841,27737.13,3006,0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
66.81556,5683.351672,147.4783,55,14.95145,27392.87,346,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
63.18349,5651.568466,184.9785,49,10.74715,13638.46,8142,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
63.78741,5939.401407,149.9378,88,10.08115,55285.5,2129,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
55.20546,5267.957878,262.6106,26,6.094281,22788.17,4597,1,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
65.69406,5933.23425,94.97283,58,12.16532,17580.86,443,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
46.1155,4380.489566,194.9699,23,10.60962,31468.83,630,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
62.50904,5009.242921,112.4551,83,5.757065,36394.84,41,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
55.66379,4909.784465,139.9861,80,13.3668,14392.29,15599,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
67.09465,5758.811211,169.9447,65,5.984456,34337.25,36531,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
49.35209,4827.605046,139.983,48,10.20965,50305.65,1986,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
63.32675,5955.463381,252.6378,21,12.25637,14377.81,8859,0,1,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
71.61196,6676.117614,119.9568,44,10.11757,17781.1,40434,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
48.82198,4853.390396,152.4555,40,9.117518,50058.12,40778,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
66.85047,5791.466648,149.9621,48,16.84798,6013.43,13287,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
57.78133,5649.03958,162.497,58,6.491881,69697.68,145,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
48.16091,4332.356783,139.9861,78,7.498323,20797.96,44968,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
61.93975,5534.772119,172.4624,65,13.58853,8103.04,1380,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
52.40318,4866.033533,230.1051,66,12.70019,72212.97,77,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
50.47035,5185.798642,212.6228,88,10.55385,26118.87,4872,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
64.49909,5645.047981,149.9778,45,9.330945,15279.99,155,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
56.12428,4866.05903,137.4392,55,10.68312,54172.57,24744,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
51.98679,4723.305276,162.4713,18,10.94596,31397.21,33612,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
51.4203,4399.187338,159.983,73,4.192635,33016.71,1751,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
57.04917,4856.597445,104.9629,81,10.33083,38768.11,26401,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
71.44432,6321.838223,202.4433,71,9.037386,38323.22,2520,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
66.2885,5616.349749,114.9728,34,12.35108,98376.58,14985,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
67.37641,6158.129487,104.9643,38,16.23738,21714.62,266,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
50.62647,4576.841874,192.4404,52,10.08506,16085.27,1207,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
69.15975,6189.656421,127.4421,64,10.20337,66710.72,21829,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
64.34541,5925.795152,197.6288,60,12.49001,12115.07,80,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
67.93831,6515.886968,202.65,88,8.421281,51856.16,8852,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
47.56406,4364.095122,207.4673,74,9.817537,64898.67,10827,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
55.70975,4899.723365,182.497,46,9.231955,24939.72,2802,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
56.64842,5289.66919,147.4564,81,8.654489,51471.68,268,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
63.52047,5789.828433,182.447,24,11.6124,120864.5,17642,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
66.88132,5927.204235,172.4579,41,10.99992,22856.17,13017,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
51.95172,4888.502724,139.9512,76,6.556398,90643.01,105,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
63.73429,6334.652427,232.6378,56,10.15084,11160.15,8109,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
59.55192,5800.854441,129.9915,34,11.74732,28502.49,464,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
66.97309,6269.834827,127.4738,19,3.835601,72149.15,2018,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
54.67507,4770.483341,162.4689,33,9.528274,36311.55,16246,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
49.64838,4558.993397,192.4404,33,9.948212,26041.24,304,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
49.21371,4808.350315,152.4441,56,13.4341,85403.93,560,0,1,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
68.59602,5770.359583,159.9512,53,7.812935,56932.4,22274,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
51.42362,4522.06926,104.9629,80,6.515515,28826.4,8332,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
69.50311,6201.748972,184.9853,39,13.87808,49512.78,10429,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
59.51823,5583.509795,139.9349,57,12.11232,36867.42,1018,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
66.67672,5846.298734,137.4616,28,12.7889,91141.47,9575,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
59.00106,5367.063694,240.1149,57,8.954105,75507.18,1936,1,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
70.03292,6044.796713,169.9741,82,12.18553,14664.53,233,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
44.61375,3939.000784,169.9447,77,14.55059,32364.17,37641,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
68.22903,5699.245355,144.9607,75,11.36732,52982.0,308,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
64.80406,5821.56031,162.4818,59,8.790502,119415.5,2087,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
45.28275,4357.22211,207.6094,19,9.704987,38365.83,22640,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
69.83346,6166.889012,174.9755,74,5.108637,29877.9,376,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
64.29998,6217.92046,232.6378,82,11.42327,36514.64,232,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
58.86869,5686.767897,152.5104,40,9.019978,21043.89,102433,0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
59.33259,4930.400921,112.4551,84,9.020394,32666.7,3089,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
60.63668,5444.798489,229.9931,78,6.9305,7234.69,6241,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
68.60055,6003.332389,182.4833,32,12.40024,25575.05,1351,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
65.2477,6279.052879,152.4624,28,11.34392,10715.15,4160,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
49.22663,4674.111818,277.6375,77,10.74555,49081.31,25134,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
71.20584,6492.293148,207.6094,30,17.15258,27770.71,11357,0,1,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
67.57266,6280.164053,159.9794,34,8.408516,40076.2,107,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
66.66711,6466.569641,222.6143,38,8.998522,11182.43,389,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
55.76858,5150.603073,187.6422,31,9.8349,99873.57,1567,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
61.64252,5879.612124,277.6513,68,9.772328,50268.03,3274,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
70.25446,6988.657427,164.9853,19,17.25284,75687.95,142,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
54.7248,4756.821939,139.9979,79,13.8729,104558.0,2715,0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
60.59761,5147.770743,149.9778,71,13.54491,43527.2,959,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
63.00356,5843.648096,129.9778,45,11.9571,15818.64,1383,0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
46.8684,4647.988168,127.4421,21,5.103123,24482.09,23425,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
68.17349,5838.7225,112.4844,28,10.85535,101771.0,256,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
53.18909,5095.592017,220.1478,29,9.403607,48607.71,17801,1,0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
66.21435,5689.932511,129.995,55,15.15802,25532.76,390,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
62.32241,5114.306191,92.48802,84,12.09466,7649.73,634,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
59.42279,5375.898345,217.4702,27,12.40041,22686.88,4435,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
45.22375,4048.902387,137.4392,18,12.67826,50066.53,548,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
63.87447,5901.372906,204.961,33,13.54553,26387.48,535,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
60.72645,5849.257593,187.6094,76,10.40023,29774.74,6900,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
42.68533,4073.021384,104.9643,82,7.558605,48976.94,8397,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
41.0181,4316.919681,129.9621,44,10.56832,7956.61,11988,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
48.25774,4227.212401,114.9976,20,11.09005,29957.55,227,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
59.48902,4859.191572,92.48802,64,12.37397,12319.63,1612,0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
44.65571,4553.786746,174.9699,41,11.64449,59737.6,18249,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
65.08131,5291.934219,114.9728,84,9.378955,15037.87,1210,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
68.18425,6591.238553,152.4441,57,12.05686,34635.21,92,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
66.65664,5616.475997,105.011,82,13.50203,42113.14,718,0,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
54.01597,4598.720266,149.9483,57,7.117716,31647.65,35151,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
57.76658,5250.409842,192.4404,25,10.25523,31517.51,3139,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
67.09561,6098.13029,197.6288,48,16.97035,65583.82,9852,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
63.27315,6259.103852,200.1323,50,10.30488,70152.92,160,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
68.46135,5819.382147,149.9776,82,12.89447,37258.51,151,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
53.02286,5149.296023,129.9915,32,14.48232,67872.22,6570,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
71.36043,6538.478003,262.6106,61,10.35181,12456.09,77,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
70.68154,6321.473272,227.4754,23,10.0299,42754.88,12742,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
55.11933,5052.938652,187.4847,33,12.39276,41074.27,4622,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
68.03514,6150.907768,137.4698,88,6.474834,28216.6,17287,0,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
57.29968,5064.686588,167.4564,21,11.07606,31033.83,631,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
69.48178,6035.567594,172.4624,77,9.799426,52290.12,34794,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
69.27984,5817.831567,159.9512,65,15.11605,22711.6,25487,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
53.06256,5011.057255,232.6228,75,9.481086,17766.54,641,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
69.69884,6731.618169,200.1185,28,15.3328,84123.33,19463,0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
60.07014,5338.013529,195.0062,32,13.2872,85844.61,2762,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
63.1308,5477.999845,204.9496,86,13.64304,99342.82,647,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
63.63312,5433.979472,192.4567,88,16.10876,13397.57,1605,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
67.33827,6127.89199,117.4872,41,16.17011,21939.33,0,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
50.56908,4926.848896,132.466,48,10.26124,28644.87,6874,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
45.95837,4106.326096,159.965,57,10.80053,38158.54,19704,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
59.05725,5888.86414,242.6106,59,12.48949,97916.45,2158,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
66.99471,6121.797944,117.4392,51,15.72132,78311.31,7762,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
62.87291,5372.574608,144.9607,22,8.529407,53937.51,1480,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
57.57488,5313.394028,222.6362,45,13.7799,7504.8,12092,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
39.93768,3796.013665,172.4579,74,6.126329,48852.05,4825,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
37.86885,4108.101249,187.6094,22,7.558483,41417.8,990,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
67.95345,6576.137248,242.6106,83,9.739276,14148.82,1761,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
46.08155,4259.291587,149.9913,37,7.677464,50898.88,244,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
66.67669,5853.398686,202.4433,29,12.48146,32937.96,34642,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
45.26675,4172.285397,207.4811,76,9.211433,105425.1,6307,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
63.72195,5624.671786,187.4847,83,8.279719,25314.39,1596,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
64.32344,5640.198172,167.4564,21,9.984088,33970.73,8139,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
60.48709,5504.661312,197.4945,37,13.7578,6464.45,364,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
62.56252,5784.798117,194.9882,30,14.31982,45289.33,24364,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
