Tenure,Bandwidth_GB_Year,MonthlyCharge,Outage_sec_perweek,Income,Population
66.17528,5639.931173,117.4835,9.709458,38096.62,4351
59.6877,5118.044271,125.0073,7.362249,54079.21,666
60.83302,5379.145841,162.4827,9.295079,54776.36,776
52.41441,4831.531789,232.6228,8.180153,27666.82,19669
71.08539,5911.716831,149.9778,14.82937,14788.19,7157
45.18454,4081.555041,184.9963,12.9098,50705.77,7863
64.16494,5526.91472,127.475,4.141424,5871.1,6610
44.81075,4318.755591,162.4653,7.605146,94076.08,160
60.9767,5145.473955,124.9781,9.146769,23553.3,24842
51.32084,4501.420909,119.9897,9.06755,44541.99,72
66.91612,5863.402923,194.9992,11.47664,43747.73,19146
47.4558,4347.952465,159.9642,17.38034,35696.39,25979
65.73734,5881.848209,222.6362,10.19528,18273.34,260
59.01535,5055.536874,149.9483,5.217412,41329.2,80489
58.60767,5350.192494,172.4579,11.77618,80683.44,17989
61.38199,5782.142746,162.447,9.740724,131647.5,3678
48.35393,4711.28064,132.466,9.699018,20541.47,18198
71.9076,6457.248707,152.5022,2.864423,12125.2,84
51.17826,4205.731492,112.4551,11.82086,32332.63,5698
63.05008,5530.421045,139.9568,11.12098,31680.79,49790
43.2487,4231.393427,242.6326,6.071604,46701.02,31371
61.92686,5863.779578,164.967,12.26505,38226.33,452
43.29451,4007.110298,179.9476,6.963307,7780.59,1040
53.66219,4838.973661,227.4754,6.423763,38511.78,30734
38.71974,3170.023123,112.4551,8.315119,10311.58,711
69.05558,6723.72149,222.6143,9.058356,76301.97,829
56.09481,5739.181377,212.6228,12.78937,32105.64,8071
68.03309,6349.320467,222.6792,7.885518,30320.37,51003
61.22216,5365.288201,117.4835,12.21401,74303.71,2840
41.8312,4518.564,187.6094,16.1971,100029.1,1245
65.33504,5530.817595,105.011,8.381855,6754.71,18998
71.03451,5897.711605,117.5015,7.466966,40810.36,2451
61.42037,6062.895419,210.1518,11.6213,21400.67,5526
71.79134,6284.979187,162.4689,10.69919,9395.57,2142
64.48138,6277.702239,232.624,13.73892,36531.81,27089
52.98075,4866.729815,204.9634,8.718083,13883.75,34
62.20987,5815.857846,162.4676,3.737016,98072.18,17052
64.41881,5820.82826,242.6143,11.55215,17018.27,22574
62.84931,5249.465143,102.4746,9.172161,73130.15,23200
59.86174,5592.352902,142.5007,8.103596,95564.57,772
59.2505,5730.292957,162.4653,8.038547,30931.95,1830
66.00861,5933.314519,220.1615,12.98739,47159.92,830
41.09169,3653.559021,169.9378,10.92729,13039.56,602
70.73353,6024.265777,124.9643,13.11159,17974.25,160
62.01927,5770.797143,252.6378,10.83154,26317.37,6623
63.28283,5641.382534,192.4404,3.4579,160862.9,8377
52.98033,5368.841578,215.1591,9.840486,47659.53,13905
58.67143,5303.936549,220.1185,11.03118,58762.0,2432
62.65335,5678.725935,114.9838,8.510764,71459.96,41961
60.34933,6009.463821,212.6415,9.865242,79363.76,1265
40.35976,3653.777417,160.0013,10.51705,22326.55,50869
70.49798,5939.80671,140.0342,13.01854,23360.78,11897
69.7635,5757.753614,79.97886,8.844759,106700.6,19806
61.02521,5779.744736,187.4974,9.835454,50525.18,10026
58.2745,6019.460078,270.1604,10.94626,38259.59,4646
65.49323,6135.141648,149.9378,6.224191,48478.65,2571
62.79035,5401.505392,127.5067,10.42188,14208.46,136
41.58309,3819.338688,194.9882,11.67521,62758.96,285
47.99239,4579.647107,265.1283,8.490049,51179.24,2395
48.29494,4197.55311,107.4806,8.796769,58834.68,599
43.00021,3788.951502,147.4421,7.539443,42887.04,560
59.60867,5326.92968,182.4676,7.925637,220383.0,13266
67.91991,5967.092974,104.9643,11.96892,17824.03,8120
60.99804,5876.124132,235.1591,13.44192,46550.44,724
60.40651,5234.429593,162.5299,15.71134,42700.87,28866
47.17819,4839.103673,119.9568,9.336313,116562.7,44468
68.83272,5722.009817,124.9781,16.29437,50308.74,3966
53.49141,4611.987,149.9598,10.55942,130048.4,29807
57.27044,5899.517682,257.6375,6.388387,39441.87,1177
59.43102,5361.231393,184.9647,8.305023,28253.53,77
39.61469,3851.447958,175.1331,8.006363,106862.5,1833
61.47987,5356.753961,172.4579,4.545308,41893.09,87
58.54353,5432.197233,130.0244,11.46918,69150.98,9246
49.7446,4869.487736,152.4742,14.09089,38691.22,870
66.00869,6319.838076,124.9607,12.85222,93517.61,16545
70.02121,6274.153212,165.0182,7.45222,7998.07,2592
60.81561,5500.343313,242.6281,6.473077,19354.83,471
60.5779,5930.097335,129.9915,5.375651,46288.04,333
51.58472,4489.267692,149.9598,2.970156,5884.45,19559
55.31656,5247.418341,245.132,10.0547,32255.86,1002
63.30929,5592.361956,137.4392,6.182063,47145.15,325
53.27752,5477.886159,182.4433,16.2337,33081.5,2004
65.90305,5884.613452,262.6106,8.447596,48011.59,3294
60.87582,5536.195731,210.127,9.987264,54548.92,31102
66.0517,6121.654756,242.6435,12.87371,48724.89,6572
57.31571,5009.452903,160.0013,6.888013,11566.91,87
58.97505,5813.10524,194.9663,12.49043,9362.64,2072
62.37954,5394.351469,92.5018,8.218342,54726.01,7656
70.56358,6708.158084,177.4876,6.038077,28251.23,1592
65.07415,5632.965693,127.4586,15.43806,49245.97,4339
56.20378,4551.440341,112.4844,10.444,67379.0,28016
54.2897,4924.466653,162.5119,7.733514,8549.99,592
60.15898,5547.950501,174.9755,9.368647,23794.39,371
61.84801,5526.487954,184.9647,9.687778,32631.96,7302
56.9978,5348.99535,140.0013,8.187755,61763.76,11895
46.30619,4243.908817,137.4872,10.7472,58807.77,36441
66.7449,6382.531232,152.4579,5.365486,27857.09,1059
65.29309,6160.220905,139.9512,7.323119,24721.14,286
58.05485,4984.849588,124.9643,5.072082,51899.15,9201
56.79909,4884.456533,149.9913,12.96235,54397.09,723
71.93174,6599.564823,129.9915,12.02273,21145.92,1062
59.85396,5305.602924,182.4833,9.966641,48863.25,15171
69.32327,6518.166442,184.9797,8.297271,14976.0,7070
61.0911,5653.372513,147.4564,7.935437,17885.01,15232
64.91322,5715.030445,172.4555,4.150543,69163.69,14026
67.93291,6131.484263,252.6378,7.291041,72121.31,8419
47.64072,4130.432282,169.9378,3.492741,16055.06,45487
71.3084,6144.768685,117.472,6.516318,28377.8,1814
65.21792,5874.281225,187.6422,12.92975,73776.62,2440
48.98002,4335.611406,147.4713,8.435589,23445.49,143
64.19627,6083.758176,149.9447,10.8124,114405.4,571
71.71986,6296.461831,174.9919,7.534976,44990.6,7194
67.1766,6247.6461,129.9483,14.19495,10568.63,32525
61.91778,5672.644392,222.6362,10.6514,38381.92,5500
48.08209,5064.062256,245.1283,12.16455,48148.86,2093
41.94323,4185.58497,140.0013,11.08317,29547.56,7884
50.58158,4531.04303,127.4887,9.519194,11962.55,59009
65.83916,5992.346598,139.9512,5.987646,35075.03,53886
57.40724,5545.047634,220.1149,11.4493,43120.73,955
71.9056,6535.810581,174.9699,12.79836,12886.92,13288
60.76709,5576.448425,127.4738,10.72389,43202.68,41204
66.22209,6070.299747,127.4783,9.462909,43147.9,547
61.18403,5502.689262,187.4847,7.82306,92352.67,2388
54.65604,4991.819551,172.4624,7.778555,75181.43,239
66.15315,5812.769976,159.9942,7.510036,9377.76,194
68.76753,5762.602883,115.0021,12.13849,34774.75,333
54.8774,5301.860931,149.9378,7.175155,25377.95,630
67.0795,6157.745923,232.6228,9.353272,45285.69,27202
65.32463,6557.26466,187.4673,14.83824,37522.18,16160
52.14985,5075.832913,129.9621,10.79749,60004.11,143
42.6954,4638.796434,235.1555,10.53761,28191.63,46
45.59475,4652.920592,159.9476,12.01345,23399.32,9475
58.42233,5227.179847,227.4754,4.292596,15905.01,35436
71.55357,6342.143374,192.4404,10.30107,44378.6,63218
71.04194,6462.182186,252.624,9.696499,48375.59,16249
66.77188,6174.276271,162.497,10.1548,28345.06,980
57.50673,4866.25354,125.0073,10.51502,50270.9,7237
61.60654,5311.628616,149.9483,7.615853,21981.45,20044
68.00844,5785.21074,92.5018,6.69757,20532.33,1119
70.41492,6104.192973,139.9861,10.7725,28825.12,1705
68.32614,6335.855442,129.9598,12.02785,135516.9,11335
54.71778,5229.211184,172.4404,4.422037,19423.67,2267
39.13842,3260.745232,134.9509,19.01962,44607.35,5869
57.49365,5473.390798,142.4713,10.97816,39445.97,1144
60.23114,5394.915308,127.4586,8.867392,44804.59,848
47.55305,4217.907706,169.9447,8.723478,19230.44,18586
67.72122,6149.65603,275.1198,6.1871,70395.54,12396
61.94735,5945.934734,277.6513,9.444243,25683.78,12789
68.29684,5867.544803,179.9794,11.63026,49646.02,18820
70.30403,6069.194377,147.4421,10.2793,103625.1,2813
37.5005,3614.976172,149.9928,16.2496,34214.34,1015
60.34404,5089.775857,169.9447,10.87855,26267.67,27899
57.36372,5095.502574,159.9512,9.827132,27464.49,5060
57.50491,5434.730554,142.4526,4.295919,20288.57,49158
42.67725,3912.208832,214.9525,14.59844,4202.7,4024
65.4426,5524.247776,147.4601,7.680029,26005.47,30097
63.15946,5417.867266,149.9776,9.063775,91971.88,690
65.60287,6147.448121,149.9928,11.54518,38723.05,1344
70.70015,6359.975691,114.9509,10.07092,37091.91,5455
71.4064,6400.696695,202.4433,14.51799,75795.76,80
51.61804,4716.06213,232.6415,7.533135,23891.75,483
67.40482,5748.365703,117.4858,11.59798,33366.03,47
70.62907,6045.138773,127.475,7.957,94995.33,14744
70.64297,6503.161137,265.1283,8.805078,15534.39,14438
61.78729,6106.678679,247.6647,11.75049,21216.13,1853
66.54232,5932.384715,152.5022,11.77649,44689.55,13757
63.06195,5268.837296,124.9781,4.529978,13631.9,3496
70.22928,6865.467972,197.484,11.25449,70312.37,36138
63.06098,5716.051522,150.0208,7.524412,8758.69,49694
56.31481,5401.877883,255.1372,9.445157,19872.48,23021
55.69627,5230.495459,210.1563,10.62755,110579.2,452
66.00149,5956.933654,240.1149,13.71294,12602.8,4139
60.37442,6089.889713,172.4705,6.625411,26909.8,26235
66.19811,6136.96562,149.9741,5.401204,23021.26,21177
47.6364,4121.77937,159.9942,6.918882,151181.8,19721
54.69435,5298.949356,257.6841,8.304825,87268.6,37476
63.05421,5962.861013,172.4404,6.440184,954.43,22499
54.78051,5151.21569,132.466,9.638183,36171.71,35087
55.38418,4675.756402,159.983,10.75837,16643.07,1460
47.40586,4281.425931,149.989,11.27386,36242.89,2387
65.45306,6374.103135,187.4811,7.027042,19218.35,3564
71.7712,6101.516217,127.4887,10.76461,29762.63,4546
69.15481,5739.929828,137.4872,7.595239,12344.99,34639
54.67054,4647.66648,167.4564,11.65895,37586.34,7945
51.48861,4811.298513,202.4433,10.49951,33934.52,18975
61.0588,5209.85908,157.4698,8.291987,67720.61,45694
57.65975,5319.498579,117.4686,6.601658,33818.46,1434
53.12753,4861.72144,182.4653,6.130902,2526.17,42991
70.49565,6722.143611,139.9349,6.622338,28436.06,21869
50.42623,4533.008494,172.4579,11.89907,10326.88,872
58.74129,4901.491925,127.4958,10.04016,24964.32,51767
52.65622,4643.51863,182.497,7.419786,32161.46,4141
54.01225,4585.713564,79.97886,11.24098,39496.24,6538
65.95332,6282.463563,142.4713,15.17072,33704.46,15247
63.01903,6020.277207,139.9349,9.659487,26636.01,132
71.00745,6543.110379,132.466,8.54404,14352.01,2953
71.02256,6399.222377,104.9781,11.33568,9043.47,3504
42.80596,4784.796994,255.1336,8.533536,9516.26,6849
62.15286,5615.849093,172.4579,12.90165,22112.6,7584
50.89715,4646.442659,229.9931,12.19855,71367.15,66583
57.20095,4966.136132,159.9512,13.70607,32177.35,26208
64.98806,6205.696339,162.4653,10.74356,20041.91,295
60.32779,5036.334729,137.4872,10.45413,59338.19,318
64.47076,6033.647017,159.9476,13.64677,29254.96,2525
60.16687,5553.300748,172.4567,2.818423,49519.95,5124
69.76805,6599.040223,162.4653,12.67905,33028.82,17484
64.44445,5460.550342,112.4844,11.89135,19527.71,255
71.00882,6742.932022,187.4811,6.580222,33425.04,4466
67.93006,6640.554732,255.1198,13.94776,68192.09,4478
52.51777,5463.709926,235.1417,5.379363,51058.06,11677
69.5048,6391.573253,184.9785,13.87639,31344.35,14559
43.86844,3992.718989,152.4907,12.10925,35825.11,8624
64.44732,6093.091927,149.9447,9.592831,71070.02,1490
64.12634,5849.463694,139.983,9.303023,23670.0,39731
61.80743,5989.985996,129.9483,13.3707,17845.39,22274
59.71663,4970.688189,147.4738,7.951989,26652.94,47309
66.60766,6398.11875,144.9889,9.281101,59640.61,2934
60.8744,5269.998748,137.4686,11.13076,27059.29,3817
47.43916,4526.335532,129.9483,9.604892,79594.91,2161
62.04664,5754.564928,114.9509,8.289386,21531.39,2086
62.56058,5830.300597,132.4798,4.83352,74885.9,3027
66.05097,5983.812869,222.65,6.464209,26011.14,1025
62.75224,5865.625146,107.4958,5.416075,62820.43,805
57.13921,5004.36005,134.9801,5.101935,13665.81,11740
70.97645,5781.732,112.4551,11.03032,41102.74,10653
51.27317,4927.165029,159.9476,9.980935,17280.46,13384
67.75314,6713.081591,267.6427,10.79407,16028.17,25475
52.29353,4797.122065,175.1331,7.9119,78464.32,1286
54.7075,4974.163846,114.9509,10.77849,65204.61,1503
61.74103,5514.944335,149.9621,9.762623,41237.45,15696
65.12119,6021.415503,262.6106,8.590621,43864.93,3079
54.76926,5252.083564,225.1786,7.235107,5096.68,1676
70.18932,6735.268525,232.6378,4.789545,39830.33,4352
61.30642,5771.251702,129.9915,6.029557,46515.2,243
63.28674,6024.715109,139.9349,7.880869,17602.49,7175
59.1618,4895.745165,114.9728,10.38934,38203.16,5864
58.78687,5562.051941,139.983,11.03469,35600.06,54601
65.70769,6091.064644,265.1283,11.71392,36435.66,4755
63.45489,6161.945348,184.9496,8.782589,30431.48,22795
68.41013,5971.515636,169.9447,7.645128,13599.19,1733
70.23949,6484.787518,172.4624,8.893054,27140.46,69
56.32645,5640.808851,235.1417,10.05354,161251.0,28487
57.67289,4920.518248,114.9658,16.07996,53320.87,3241
60.82718,6066.504159,247.6647,3.518516,32687.28,12791
69.76544,6174.824996,127.4887,5.750742,23570.06,3586
66.63219,6084.511649,127.4421,15.38413,49336.26,9585
70.34319,6003.619513,137.4392,7.394425,18407.87,4613
61.75654,5237.396005,102.4746,8.458751,12747.26,4005
60.34007,5367.056964,182.4608,12.46017,95198.64,7155
44.02354,4031.48686,119.9897,10.32976,46466.83,765
63.66434,5796.100318,107.4958,6.111571,10178.42,3986
61.62652,5225.360098,179.9794,10.47027,30082.5,1195
70.17488,6134.697014,192.4404,8.952474,4666.08,2722
61.29358,5289.954359,104.9923,7.797079,93285.19,155
68.01745,5727.757032,112.4551,7.678366,52493.72,2025
69.68705,6205.48799,207.6094,11.22426,17952.0,168
67.65646,5824.23881,162.5299,8.845809,35559.68,585
50.09295,4941.678785,137.4836,10.31021,50577.25,1282
47.99043,4442.533708,175.1331,12.32892,43085.55,166
69.14535,5938.865925,127.5112,12.90571,75711.93,1104
47.91787,4869.334092,119.9568,9.90031,19922.88,11880
65.87412,5557.721713,147.4421,4.066808,3905.36,768
59.66274,4939.550584,112.4551,8.996808,37283.81,7330
58.50278,5080.067605,104.9629,8.364859,212255.3,5237
61.54602,5668.159085,174.9755,7.227551,27844.19,38553
66.99754,5659.937572,192.4885,8.113794,8293.64,179
69.74139,6017.607321,149.9598,11.80986,17014.29,4889
58.91354,5208.138235,204.9496,10.33885,49525.96,255
67.61943,5761.220242,149.9598,10.25287,21581.2,170
51.22671,4610.805566,104.9643,3.522063,71436.4,319
59.94889,5641.701018,162.4538,12.36842,19435.67,51426
70.31022,6074.151439,162.5299,16.4022,15263.7,2782
59.6057,5247.01062,182.447,9.245843,48071.63,2109
44.89823,4183.048936,194.9768,10.74677,58057.2,12153
50.98192,4477.609834,169.9378,12.83369,29830.87,1199
56.88725,5445.967827,182.4433,7.378299,57580.18,1399
61.33886,5871.888679,164.967,2.911116,12621.78,65347
47.96511,4181.676431,117.5152,15.49091,48689.21,172
54.23273,4968.719293,252.624,7.516963,48524.09,1924
57.78109,4768.978651,124.9643,13.44778,32773.01,222
67.90183,6171.559833,252.6378,9.233939,27535.44,11484
62.24788,5848.006408,104.9781,8.370994,41514.67,27224
66.70369,5859.752162,137.4684,17.10685,33247.66,584
62.32519,5555.86987,174.9919,7.175714,17163.24,640
60.04073,5174.273895,159.9512,7.144953,9572.9,11333
68.07677,5837.517911,147.4421,6.720424,4874.95,3445
59.79068,5586.42851,129.9621,17.30888,30057.73,7349
58.09895,5698.426541,139.9349,14.41202,21616.86,510
62.11937,5481.366195,149.9598,10.8327,13101.08,6982
44.39429,4091.382815,152.4798,10.72061,32007.27,162
71.30912,6667.97528,235.1884,9.787662,23704.58,410
62.04916,5866.495925,139.965,12.67033,6536.16,1749
67.19295,6411.160905,154.9919,11.05688,27450.44,62274
63.28078,5611.622091,187.656,14.03612,39086.8,3108
71.58072,6590.287954,129.9483,11.78548,16604.79,2008
68.63236,6385.814454,114.9509,4.866722,32669.61,14429
65.3851,5902.542522,165.0182,9.698319,36674.22,146
64.12772,5611.04531,139.9678,9.758572,70057.28,1206
69.97238,6854.114445,245.147,12.57727,24120.92,1058
57.44027,5385.186807,245.1612,11.26354,52869.22,6880
50.46018,5066.934116,177.4876,5.543502,37829.04,4552
62.18037,5479.036356,184.9647,8.932966,22328.55,5307
61.82935,5562.421296,139.9875,8.388368,75196.45,275
60.69462,5316.712002,114.9976,7.973509,33851.87,384
61.85233,5466.255604,214.9525,9.675976,62276.09,29018
57.17893,4723.54426,124.9781,9.573997,26999.2,5615
69.95421,5848.90356,82.49655,11.5891,21558.19,62
59.21586,5475.340643,139.983,8.94767,15215.24,615
69.09557,6017.868507,149.9913,10.0785,22713.63,1162
47.83008,4656.200883,255.1372,8.990901,51466.52,480
71.39166,6799.703331,187.6094,12.11043,11489.41,784
63.07092,5768.283353,222.6362,7.908414,30848.77,722
53.75074,5232.068649,202.6362,9.049913,67611.32,248
63.67009,5576.065751,159.9349,15.10873,27938.0,3734
40.76616,3832.149233,184.9963,10.03591,120330.5,8217
60.54883,5617.743323,149.9707,5.148114,97769.66,741
54.24636,4874.991387,149.9913,12.16038,16257.75,46333
62.39739,5404.784064,117.472,9.1295,11106.05,6438
67.29466,5748.451595,114.9838,10.35114,13256.25,124
68.14379,6167.764392,127.4738,3.245984,38179.17,14
69.29855,5995.290634,192.4885,11.6689,27204.24,4382
47.78655,4317.862166,172.4441,10.7285,20273.75,15535
48.44746,4246.327693,192.4404,14.25669,14730.41,30141
44.99139,5009.989918,257.6513,6.147368,36139.18,21111
57.56205,4953.477077,169.9928,10.28699,58123.92,2385
70.00887,6127.72243,172.4441,10.00281,82296.19,1918
38.05187,3754.322576,194.9768,13.82555,11577.65,14225
67.20585,6294.425576,152.4441,9.870099,41536.3,689
55.3519,4851.255631,179.9794,12.62845,38613.42,4852
65.67374,6417.345402,210.1051,7.47385,20726.52,30228
64.11549,6093.493249,152.4441,14.67896,14744.58,369
65.31603,5613.208858,172.4441,5.903059,125041.1,16110
39.5421,3656.35595,127.525,8.977927,15533.0,1084
61.59822,5412.512376,152.4798,10.62573,59388.62,27345
71.83398,6659.547499,129.9778,9.772038,38039.5,24463
71.0114,6053.671903,192.4885,13.12414,14078.51,1383
64.60644,6426.687397,255.1198,7.733155,26139.47,125
50.77685,4947.825183,129.9915,5.7796,58304.48,32681
61.00152,5482.759209,229.9931,5.274699,17400.04,7565
60.92178,5511.579607,114.9509,10.39931,35738.78,9
64.63019,5595.256243,192.4404,11.74663,62309.09,322
66.9541,6002.159687,217.4725,9.358337,14744.09,1010
71.80429,6125.821735,137.4686,14.06726,37652.91,8658
37.04125,3822.54562,149.9447,10.2408,50465.23,0
46.55404,4194.186085,220.1185,9.281327,6015.6,1879
65.54969,5976.68996,204.9634,12.97013,13543.51,1537
57.18854,4801.928653,159.983,8.241715,81253.97,16548
44.89729,4323.817647,172.4567,10.94259,137978.3,1174
69.90673,6470.044027,117.4872,9.92206,8068.23,587
58.9945,5514.922539,140.0013,11.59205,54739.98,2778
62.94907,5386.649919,144.9607,8.904872,33280.3,12135
64.07956,5655.455765,184.967,14.90722,44042.94,0
46.55143,4616.261041,129.9621,6.304058,65174.04,34381
40.7843,4050.379301,172.4567,15.33231,15503.73,10790
56.03048,4821.711621,167.4564,11.51282,2421.1,384
68.89551,6083.416035,152.4798,8.650524,43838.7,26999
66.94288,5874.695874,182.4676,7.080619,25945.22,16305
66.52284,5573.344552,127.482,12.85404,57738.77,2669
56.28159,5070.792059,139.9792,10.89278,7936.05,2174
62.11875,5940.705687,174.9768,12.0039,31808.9,160
61.2541,6191.579895,242.6106,6.075894,68169.91,88344
50.76733,5148.146411,129.9915,11.86882,54959.67,63884
71.82846,6399.072403,174.9618,5.10323,66370.29,56641
70.73486,6518.531089,154.9618,17.74581,35827.4,59482
40.12358,4439.358981,202.65,8.777909,21089.21,335
55.67612,4661.218675,107.5286,6.541451,84969.58,5082
67.97028,5805.233954,127.4958,12.56509,92162.79,26054
48.31617,4697.773285,159.9794,7.081915,37627.29,82257
68.88054,6294.155657,184.9647,10.63657,53611.13,15113
65.48947,5733.79702,92.45514,9.918595,108982.2,23298
56.81183,4819.114767,159.9349,9.291311,27679.48,38659
58.09792,5440.70707,132.466,8.090061,59827.93,701
69.83332,6398.841901,129.9915,12.40857,29957.52,5791
66.31056,5847.437103,137.4978,8.172079,11162.56,29243
40.13259,4642.627892,267.6427,10.20203,46024.12,14990
71.11315,6242.49162,92.45514,9.4486,41734.27,1501
51.83337,4543.82768,137.4872,13.03992,18537.85,1401
66.16845,6376.639792,210.1051,10.06837,36172.9,382
44.47594,4735.622867,209.9931,5.888136,114851.2,345
41.92048,4314.292516,275.1336,5.4121,26310.0,6915
69.90151,5801.078035,102.4746,7.173192,63130.04,13351
65.07074,6323.723983,225.132,9.662032,22295.46,14037
61.10961,5735.231545,194.9663,4.773365,19755.18,22892
60.97795,6273.993497,257.6513,8.239249,54592.75,1213
65.51642,5862.216204,194.9744,8.297045,21136.06,22858
61.83914,5401.772294,104.9629,5.745821,48308.34,1471
52.89423,5084.851456,139.965,11.29179,103476.1,1347
60.04495,5519.813683,230.1051,10.84131,41031.65,4508
53.80449,4813.13127,184.9647,5.935326,47410.05,392
65.06381,5512.596647,137.4872,5.715477,19863.77,484
53.4492,5455.706117,242.6106,7.438109,24616.46,1865
60.85074,5449.342554,92.45514,7.023333,40557.84,5429
58.25985,4979.764199,127.5112,11.4115,57227.25,29737
56.83604,5329.246171,127.4421,6.628418,32002.74,26634
70.16829,6317.989438,129.9598,6.085329,18957.86,21997
52.66447,4724.802444,194.9581,13.10857,65952.12,32031
58.238,4945.69374,192.4567,13.93974,26354.71,23989
54.77909,5285.025958,200.1185,7.343126,59816.0,19301
71.16283,6395.482406,192.4404,8.434367,16168.56,16459
58.27269,5078.029461,160.0013,9.602143,23515.27,18103
68.41303,6548.739039,142.4526,11.68358,21961.36,19912
44.75355,4019.765436,169.9741,7.4493,58210.13,14632
56.20194,4923.50439,149.9621,11.21454,61316.31,15650
46.60224,4279.718136,107.4958,10.61597,6921.31,861
67.71178,5635.888386,114.9728,7.560395,18453.27,2808
69.67895,6746.166459,212.6228,9.25176,20073.23,2016
69.28827,6319.297112,177.6508,10.43502,7772.71,25723
58.66502,4810.255665,114.9838,12.43326,100352.4,3456
57.94445,5528.483995,232.6707,16.024,68000.49,2067
52.54837,4411.074803,79.97886,10.71946,8324.79,77
69.96694,6101.954062,149.9845,13.18074,44323.22,2683
60.37982,5910.719593,215.1591,10.18302,1563.64,979
66.17964,5988.164218,124.9607,10.27233,20707.68,46581
55.24695,4815.434176,149.9776,5.573652,70622.1,4465
56.63276,4910.178894,114.9838,8.923423,36343.28,6399
56.53361,5216.869795,114.9509,3.489549,40954.06,28047
46.82488,4506.056002,162.4538,9.642667,46959.04,13680
54.62225,4828.23036,104.9629,16.02284,45911.55,11785
66.32483,6060.021953,149.9928,12.16235,36230.91,1458
70.28188,5954.517973,137.4684,9.857833,13467.9,47710
39.54414,3898.98615,149.9707,11.35226,38900.92,3284
55.47474,4551.763964,157.4698,10.25311,105022.5,24936
56.12583,4796.917237,134.9509,13.27497,95075.46,726
61.77794,6305.881041,212.6228,11.82086,18934.36,1978
69.8304,6771.506746,162.4653,10.65972,61815.08,1182
70.35146,5931.909999,114.9728,5.802625,23572.65,1629
52.70133,4707.7319,194.9699,10.34204,22004.51,13568
66.69393,6413.546906,277.6513,2.920273,32064.16,11174
56.51994,5281.851852,182.4433,5.417835,26719.24,371
47.22872,4284.947558,172.4555,13.72841,20302.73,5602
60.6298,5581.379706,159.9349,6.989347,11251.45,1551
68.37603,5744.210121,134.9509,12.1474,102806.5,2225
69.36054,6605.569716,132.4798,9.58651,30332.37,1474
65.61605,5769.255809,112.4844,14.01228,46309.38,3620
49.60721,4762.552792,117.4392,9.30836,28434.15,12808
63.43072,5679.986847,149.9776,11.07967,24461.27,35702
61.51035,5684.35373,227.4754,11.82647,26525.07,19358
45.09378,4723.125316,222.6143,6.200744,81454.54,179
69.37615,6661.40216,200.1185,11.07187,10522.04,2610
63.26277,5967.054532,172.4555,10.30417,45501.77,5688
58.96627,5046.281771,134.9509,6.627342,91951.17,11656
65.29336,5993.021537,197.4876,15.33253,28922.97,40
67.28766,5764.291132,182.4833,6.537182,68899.06,3745
57.91581,5470.490324,230.1344,16.9392,30943.33,540
63.18965,5542.688477,149.9621,12.81747,68699.53,36962
67.6047,6160.398795,232.6415,5.931143,16917.78,6082
65.4571,5952.590424,202.6829,9.893618,88197.14,204
47.50976,4677.936927,222.6654,12.74259,4348.83,15062
50.69944,4913.037126,275.1336,7.595849,27358.17,20920
57.16208,4939.508383,114.9658,12.37307,45442.15,1039
71.66334,6319.032596,172.4579,6.779737,18012.16,488
64.19903,5517.467178,105.011,6.279415,84409.23,22258
48.95603,4556.968246,107.482,13.24331,63482.69,36293
47.94402,4427.447401,124.9607,11.7079,27920.91,24522
36.05308,3888.542928,242.6573,5.347292,2447.86,393
67.18986,6191.373013,104.9781,10.29854,43750.13,148
62.27397,5560.7204,192.4404,10.20247,28208.48,7802
62.38889,5746.454782,142.4689,10.00036,23361.98,4572
67.27106,6447.175354,245.1457,5.142512,13467.7,1656
58.42303,5310.301812,124.9607,10.07426,7977.38,728
58.94486,6115.579407,245.147,11.08932,9039.85,774
71.88705,6269.306466,182.447,5.636932,28627.89,25248
44.09777,3869.872224,162.4827,10.44715,13970.62,3157
70.62164,6772.978906,242.6106,8.42186,30067.59,2817
63.92945,5727.232268,172.4579,2.205335,52288.11,2922
59.46448,5530.990602,94.97283,7.881495,27034.63,0
70.56628,6520.292051,172.4705,11.69747,42345.21,1751
56.08957,4840.964036,114.9728,9.979353,12346.69,104
69.30257,6008.369934,172.4624,7.286688,13077.96,12727
64.60955,5598.408561,82.49655,9.188651,20447.16,18229
63.00351,5268.611353,157.4698,6.762471,12778.1,16246
64.81359,6246.864694,220.1149,9.924069,9001.05,12447
54.22687,4942.653192,255.1417,14.86921,12145.15,301
62.21334,5994.735404,162.4653,11.6817,4998.9,3826
63.31259,5874.668217,127.4783,6.775584,35629.29,415
60.52991,5214.429658,194.9768,11.44484,56074.77,71
49.22913,4794.822207,265.147,10.90438,13209.19,1227
68.69263,6246.264685,177.6508,13.95029,20621.67,14269
50.20686,4243.622875,179.9656,7.991774,31456.21,3891
63.5434,5991.45754,277.6375,18.11802,31292.07,2073
52.07024,4611.303594,92.45514,12.10243,50822.04,4
67.99211,6251.354682,129.9778,7.265188,10269.12,6673
68.19039,6308.688863,194.9581,9.885448,14802.57,39391
66.78366,6356.486114,167.4847,12.75929,14611.28,1245
54.35016,4756.034607,117.5152,11.01588,32714.76,11627
62.9411,5481.191737,115.0021,7.56029,66220.67,41
55.20008,4826.319401,182.4833,13.54337,2682.63,1538
